Name,Season,Rating,Age,Mean,Growth
Mikhail Rosheuvel,2016,6.6,26,6.661666666666666,-0.11000000000000032
Milan Badelj,2016,6.92,28,7.14,-0.8100000000000005
Milan Bisevac,2016,6.54,33,6.79111111111111,0.03000000000000025
Milan Gajic,2016,6.65,21,6.65,0.0
Milan Massop,2016,7.03,23,6.880000000000001,-0.2999999999999998
Milan Skriniar,2016,6.69,22,6.926666666666667,0.1999999999999993
Milos Jojic,2016,6.84,25,6.79,-0.09999999999999964
Milos Veljkovic,2016,6.44,21,6.56,0.15999999999999925
Milot Rashica,2016,7.04,21,7.125,0.28999999999999915
Mimoun Mahi,2016,7.13,23,6.8774999999999995,0.33000000000000007
Miquel Nelom,2016,6.95,26,6.866,-0.1299999999999999
Miralem Pjanic,2016,7.31,27,7.2,-0.040000000000000036
Miranda,2016,7.16,32,6.946249999999999,-0.25
Mirko Valdifiori,2016,6.74,31,6.865,-0.25
Mitchel Paulissen,2016,6.52,24,6.52,0.0
Mitchell Weiser,2016,7.08,23,6.9475,-0.20999999999999996
Modou Barrow,2016,6.56,24,6.56,0.0
Modou Diagne,2016,6.79,23,6.79,0.0
Mohamed Rayhi,2016,6.9,23,6.9,0.0
Mohamed Salah,2016,7.48,25,7.422,-0.20999999999999996
Moi Gómez,2016,6.7,23,6.699999999999999,-0.09999999999999964
Momo,2016,6.59,34,6.6933333333333325,-0.10000000000000053
Morgan Sanson,2016,7.11,22,7.035,-0.040000000000000036
Morgan Sanson,2016,6.94,22,7.035,-0.040000000000000036
Morgan Schneiderlin,2016,7.02,27,7.031428571428571,-0.5700000000000003
Moritz Hartmann,2016,6.46,31,6.609999999999999,-0.2999999999999998
Morten Thorsby,2016,6.62,21,6.622,0.41999999999999993
Mouctar Diakhaby,2016,6.98,20,6.815,0.33000000000000007
Mousa Dembélé,2016,7.18,29,7.145,-0.21999999999999975
Moustapha Diallo,2016,6.88,31,6.816,0.3000000000000007
Mubarak Wakaso,2016,6.65,26,6.644,-0.5299999999999994
Munir El Haddadi,2016,6.7,21,6.77,0.09999999999999964
Mustafa Saymak,2016,6.5,24,6.705,-0.05999999999999961
Míchel Macedo,2016,6.53,27,6.726000000000001,-0.3600000000000003
N'Golo Kanté,2016,7.23,26,7.276000000000001,-0.4300000000000006
Nabil Bentaleb,2016,6.93,22,6.828,0.08999999999999986
Nabil El Zhar,2016,6.68,30,6.562,0.009999999999999787
Nabil Fekir,2016,7.1,23,7.46,-0.2600000000000007
Naby Keita,2016,7.6,22,7.1933333333333325,-0.8599999999999994
Nacer Barazite,2016,6.74,27,6.895,-0.3099999999999996
Nacer Chadli,2016,6.68,27,6.6675,-0.020000000000000462
Nacho,2016,7.01,27,6.875454545454545,-0.7800000000000002
Nacho Cases,2016,6.4,29,6.6274999999999995,-0.6899999999999995
Nacho Monreal,2016,6.98,31,7.075,0.09999999999999964
Nadiem Amiri,2016,6.75,20,6.7875,0.2400000000000002
Naim Sliti,2016,6.94,24,7.086666666666666,0.0699999999999994
Naldo,2016,7.25,34,7.233333333333335,-0.75
Nani,2016,7.06,30,7.4225,0.3700000000000001
Nathan,2016,6.69,21,6.69,0.0
Nathan Redmond,2016,6.97,23,6.822,0.07000000000000028
Nathaniel Clyne,2016,6.8,26,6.816666666666666,-0.47000000000000064
Nauzet Pérez,2016,6.11,32,6.11,0.0
Navarone Foor,2016,6.76,25,6.760000000000001,0.29000000000000004
Neil Taylor,2016,6.45,28,6.68,-0.2999999999999998
Nemanja Matic,2016,7.01,28,7.18,-0.8700000000000001
Nemanja Radoja,2016,6.77,24,6.54,-0.33000000000000007
Nenad Tomovic,2016,6.53,29,6.85625,-0.040000000000000036
Neymar,2016,8.52,25,8.271666666666667,0.75
Nick Marsman,2016,6.77,26,6.73,-0.05000000000000071
Nick Viergever,2016,7.21,27,7.1049999999999995,-0.11999999999999922
Nico Elvedi,2016,6.89,20,6.909999999999999,-0.009999999999999787
Nico Pareja,2016,6.82,33,6.9625,-0.20999999999999996
Nicola Murru,2016,6.69,22,6.868,-0.08999999999999986
Nicola Sansone,2016,6.63,25,6.808333333333334,0.17999999999999972
Nicolai Brock-Madsen,2016,6.82,24,6.82,0.0
Nicolai Jørgensen,2016,7.7,26,7.243333333333333,-0.8300000000000001
Nicolai Müller,2016,6.94,29,6.885714285714285,-0.3799999999999999
Nicolas Burdisso,2016,6.64,36,6.82,-0.3799999999999999
Nicolas Frey,2016,6.89,33,6.867500000000001,0.0
Nicolas Höfler,2016,6.84,27,6.73,0.040000000000000036
Nicolas Isimat-Mirin,2016,7.1,25,6.800000000000001,0.16999999999999993
Nicolas Nkoulou,2016,7.04,27,7.036999999999999,-0.019999999999999574
Nicolas Pallois,2016,6.91,29,6.984,-0.16999999999999993
Nicolas Pepe,2016,6.53,22,7.0200000000000005,1.0899999999999999
Nicolas Seube,2016,6.39,37,6.87,-0.7600000000000007
Nicolas de Preville,2016,7.02,26,6.828333333333333,-0.15000000000000036
Nicolás Gaitán,2016,6.82,29,6.82,0.0
Nicolás Otamendi,2016,7.49,29,7.331999999999999,-0.6099999999999994
Nicolás Spolli,2016,6.74,34,7.0114285714285725,-0.20999999999999996
Nicolò Barella,2016,6.56,20,6.746666666666667,0.17000000000000082
Nigel Hasselbaink,2016,6.61,26,6.61,0.0
Niklas Moisander,2016,6.85,31,6.895,-0.2999999999999998
Niklas Stark,2016,6.96,22,6.802,0.3899999999999997
Niklas Süle,2016,6.99,21,7.010000000000001,-0.1900000000000004
Nikola Kalinic,2016,6.94,29,6.5840000000000005,0.34999999999999964
Nikola Vujadinovic,2016,6.4,30,6.4,0.0
Nolan Roux,2016,6.53,29,6.718999999999999,-0.3799999999999999
Norbert Gyömbér,2016,6.64,24,6.805,-0.33000000000000007
Nordi Mukiele,2016,7.13,19,7.1066666666666665,0.20999999999999996
Nordin Amrabat,2016,6.64,30,6.578,-0.3600000000000003
Obbi Oularé,2016,7.27,21,7.27,0.0
Odion Ighalo,2016,6.35,28,6.5825,-0.0600000000000005
Oier Sanjurjo,2016,6.67,31,6.795,-0.25
Ola Toivonen,2016,6.5,30,6.77,-0.6799999999999997
Ole Selnaes,2016,6.74,22,6.866666666666666,0.22999999999999954
Oliver Baumann,2016,6.87,27,6.796666666666667,-0.2999999999999998
Olivier Giroud,2016,6.81,30,7.14,-0.03000000000000025
Olivier Ntcham,2016,6.4,21,6.45,-0.09999999999999964
Omar El Kaddouri,2016,6.97,26,6.9433333333333325,-0.010000000000000675
Omar Mascarell,2016,7.09,24,6.746666666666666,-0.54
Omar Ramos,2016,6.66,29,6.63,-0.2400000000000002
Onur Bulut,2016,6.41,23,6.41,0.0
Opa Nguette,2016,6.76,22,6.699999999999999,-0.1200000000000001
Orestis Karnezis,2016,6.56,31,6.569999999999999,0.21999999999999975
Oriol Riera,2016,6.69,30,6.866666666666667,-0.35999999999999943
Oriol Romeu,2016,7.15,25,6.821428571428571,0.040000000000000036
Oscar Hiljemark,2016,6.39,25,6.568333333333334,-0.3099999999999996
Oscar Hiljemark,2016,6.36,25,6.568333333333334,-0.3099999999999996
Oscar Wendt,2016,6.85,31,6.915714285714286,-0.16000000000000014
Oswaldo Vizcarrondo,2016,6.48,33,6.715999999999999,-0.27999999999999936
Ouasim Bouy,2016,6.57,24,6.670000000000001,-0.47999999999999954
Oumar Niasse,2016,6.37,27,6.4799999999999995,0.05999999999999961
Ousmane Dembélé,2016,7.44,20,7.3475,0.10999999999999943
Oussama Haddadi,2016,6.85,25,6.663333333333333,-0.20999999999999996
Oussama Idrissi,2016,6.75,21,6.98,0.6100000000000003
Oussama Tannane,2016,6.77,23,6.9799999999999995,-0.3100000000000005
Pablo De Blasis,2016,6.59,29,6.664,-0.3099999999999996
Pablo Fornals,2016,6.79,21,6.720000000000001,0.22999999999999954
Pablo Hernández,2016,6.82,30,6.845000000000001,-0.33000000000000007
Pablo Piatti,2016,7.06,28,6.89,-0.21999999999999975
Pablo Sarabia,2016,6.93,25,6.792857142857143,0.8300000000000001
Pablo Zabaleta,2016,6.74,32,7.053999999999999,-0.3899999999999997
Pablo Ínsua,2016,6.45,23,6.586666666666666,0.04999999999999982
Paco van Moorsel,2016,6.63,27,6.505,0.25
Panagiotis Tachtsidis,2016,7.03,26,6.942500000000001,0.22000000000000064
Paolo Cannavaro,2016,6.78,36,6.867777777777778,-0.45999999999999996
Papy Djilobodji,2016,7.02,28,7.1739999999999995,-0.29000000000000004
Pascal Groß,2016,7.03,26,6.8875,-0.35000000000000053
Pascal Stenzel,2016,6.65,21,6.656666666666666,-0.0600000000000005
Patric,2016,6.53,24,6.49,-0.08000000000000007
Patrice Evra,2016,7.07,36,7.22625,0.0
Patrick van Aanholt,2016,6.94,26,6.96,-0.40000000000000036
Patrik Schick,2016,6.7,21,6.613333333333333,-0.1200000000000001
Paul Baysse,2016,7.24,29,7.038571428571428,-0.09999999999999964
Paul Lasne,2016,6.7,28,6.611428571428571,0.20000000000000018
Paul Pogba,2016,7.72,24,7.58,0.08999999999999986
Paul Seguin,2016,6.48,22,6.48,0.0
Paul Verhaegh,2016,6.82,33,6.905714285714285,-0.3600000000000003
Paul-Georges Ntep,2016,7.11,24,7.053333333333334,0.040000000000000036
Paulo Dybala,2016,7.46,23,7.296666666666667,0.6900000000000004
Pavel Kaderábek,2016,6.94,25,6.8825,0.16999999999999993
Pawel Olkowski,2016,7.13,27,6.829999999999999,0.1899999999999995
Pedro,2016,7.13,29,7.0120000000000005,-0.20999999999999996
Pedro Bigas,2016,6.86,27,6.758,-0.2599999999999998
Pedro Chirivella,2016,6.57,20,6.595000000000001,0.04999999999999982
Pedro León,2016,7.13,30,7.031428571428571,-0.45999999999999996
Pedro Mendes,2016,6.71,26,6.792,-0.2599999999999998
Pedro Mosquera,2016,6.84,29,6.744,-0.1299999999999999
Pedro Obiang,2016,6.86,25,6.822857142857143,0.41000000000000014
Peet Bijen,2016,6.78,22,6.72,0.020000000000000462
Pele van Anholt,2016,6.67,26,6.7780000000000005,-0.5800000000000001
Pelle van Amersfoort,2016,6.51,21,6.523333333333333,0.0
Pepe,2016,7.22,34,7.268750000000001,-0.25
Per Skjelbred,2016,6.83,30,6.801428571428572,-0.28000000000000025
Perparim Hetemaj,2016,6.67,30,6.816666666666666,-0.6099999999999994
Peter Crouch,2016,6.93,36,6.9825,-0.41999999999999993
Peter Niemeyer,2016,6.53,33,6.833333333333333,-0.45999999999999996
Peter Pekarík,2016,6.69,30,6.761428571428572,0.040000000000000036
Petr Cech,2016,6.94,35,6.852499999999999,-0.1200000000000001
Petros,2016,6.81,28,6.8,0.019999999999999574
Phil Bardsley,2016,6.57,32,6.753333333333334,0.1200000000000001
Phil Jagielka,2016,7.13,34,7.148888888888889,-0.5099999999999998
Phil Jones,2016,7.21,25,7.12125,-0.17000000000000082
Philipp Lahm,2016,7.14,33,7.15,-0.020000000000000462
Philipp Max,2016,6.66,23,6.825,0.010000000000000675
Pierre Bengtsson,2016,6.61,29,6.586666666666667,0.0
Pierre Lees-Melou,2016,7.06,24,6.986666666666667,-0.20999999999999996
Pierre-Emerick Aubameyang,2016,7.42,28,7.144,0.04999999999999982
Pierre-Emile Højbjerg,2016,6.79,21,6.811999999999999,-0.14999999999999947
Pierrick Capelle,2016,6.54,30,6.6875,0.33000000000000007
Pione Sisto,2016,6.67,22,6.8149999999999995,0.29000000000000004
Piotr Zielinski,2016,6.98,23,6.984999999999999,-0.22999999999999954
Pol Lirola,2016,6.75,19,6.740000000000001,0.03000000000000025
Prejuce Nakoulma,2016,6.91,30,6.68,-0.45999999999999996
Presnel Kimpembe,2016,7.06,21,6.863333333333333,-0.3699999999999992
Prince Oniangué,2016,6.42,28,6.6016666666666675,-0.2699999999999996
Przemyslaw Tyton,2016,6.58,30,6.543333333333334,0.11000000000000032
Péter Gulácsi,2016,6.47,27,6.656666666666666,0.45999999999999996
Queensy Menig,2016,6.79,21,6.7,0.17999999999999972
Rachid Ghezzal,2016,6.71,25,6.920000000000001,-0.020000000000000462
Radamel Falcao,2016,7.38,31,7.0528571428571425,-0.5899999999999999
Rade Krunic,2016,6.92,23,6.915,-0.009999999999999787
Radja Nainggolan,2016,7.37,29,7.176,-0.16000000000000014
Rafa Navarro,2016,6.53,23,6.53,0.0
Rafael,2016,7.03,26,6.985,0.08999999999999986
Rafael,2016,7.01,35,6.985,0.08999999999999986
Rafael Tolói,2016,7.07,26,6.935,-0.05000000000000071
Raffael,2016,7.24,32,7.457142857142856,-0.47999999999999954
Raffaele Palladino,2016,6.48,33,6.577500000000001,-0.35999999999999943
Rafinha,2016,6.91,31,7.056666666666666,0.0600000000000005
Rafinha,2016,7.15,24,7.056666666666666,0.0600000000000005
Ragnar Klavan,2016,6.68,31,6.8671428571428565,-0.41000000000000014
Raheem Sterling,2016,7.05,22,7.232857142857142,0.6400000000000006
Ralf Fährmann,2016,6.8,28,6.898571428571429,-0.27000000000000046
Ramiro Funes Mori,2016,6.82,26,6.933333333333334,0.020000000000000462
Ramon Leeuwin,2016,6.91,29,6.8740000000000006,-0.6499999999999995
Ramy Bensebaini,2016,7.06,22,6.93,0.07000000000000028
Randy Wolters,2016,6.31,27,6.31,0.0
Raphael Guerreiro,2016,7.18,23,7.0,-0.25
Raphael Varane,2016,7.03,24,6.95,0.15000000000000036
Raúl Albentosa,2016,6.64,28,6.79,-0.6299999999999999
Raúl Albiol,2016,6.95,31,6.977777777777778,-0.16000000000000014
Raúl Bobadilla,2016,6.7,30,6.9425,-0.14999999999999947
Raúl García,2016,7.16,30,6.941538461538461,0.08000000000000007
Raúl García,2016,6.55,28,6.941538461538461,0.08000000000000007
Raúl Lizoain,2016,6.38,26,6.33,-0.09999999999999964
Raúl Navas,2016,6.9,29,6.83,-0.15000000000000036
Recio,2016,6.74,26,6.702500000000001,-0.16000000000000014
Remi Walter,2016,6.61,22,6.6,-0.020000000000000462
Remo Freuler,2016,7.14,25,7.079999999999999,-0.1200000000000001
Renato Civelli,2016,6.97,33,7.003333333333334,0.019999999999999574
Renaud Cohade,2016,7.13,32,6.967777777777779,-0.0699999999999994
Rene Krhin,2016,6.44,27,6.735714285714286,-0.16999999999999993
Rens van Eijden,2016,6.82,29,6.873333333333334,0.03000000000000025
René Adler,2016,6.27,32,6.61625,0.1899999999999995
Reza Ghoochannejhad,2016,6.95,29,6.71,-0.4800000000000004
Ricardo Pereira,2016,7.36,23,7.3933333333333335,-0.14000000000000057
Ricardo Rodríguez,2016,6.72,24,7.143750000000001,-0.07000000000000028
Ricardo Álvarez,2016,6.54,29,6.977499999999999,-0.5
Riccardo Meggiorini,2016,6.73,31,6.624444444444444,-0.21999999999999975
Riccardo Saponara,2016,6.64,25,6.748,-0.5599999999999996
Richairo Zivkovic,2016,6.68,20,6.5633333333333335,0.0699999999999994
Rick Karsdorp,2016,7.05,22,6.913333333333334,0.35999999999999943
Rick van Drongelen,2016,6.5,18,6.465,0.07000000000000028
Ricky van Wolfswinkel,2016,7.19,28,6.636666666666667,-0.9700000000000006
Rico Strieder,2016,6.83,24,6.796666666666667,-0.28000000000000025
Ridgeciano Haps,2016,7.19,24,7.2,-0.33000000000000007
Riechedly Bazoer,2016,6.38,20,6.882499999999999,0.5700000000000003
Rio Mavuba,2016,6.14,33,6.77,-0.8400000000000007
Riyad Mahrez,2016,6.91,26,7.2299999999999995,-0.20000000000000018
Riza Durmisi,2016,6.76,23,6.625,-0.2699999999999996
Robbin Ruiter,2016,6.64,30,6.862500000000001,-0.5600000000000005
Robert Bauer,2016,6.92,22,6.6225000000000005,-0.4500000000000002
Robert Beric,2016,6.4,26,6.636666666666667,0.33999999999999986
Robert Huth,2016,6.81,32,7.08,-0.29000000000000004
Robert Lewandowski,2016,7.74,28,7.551111111111112,0.8900000000000006
Robert Snodgrass,2016,7.01,29,7.045,-0.47999999999999954
Robert Zwinkels,2016,6.71,34,6.876666666666668,0.2999999999999998
Roberto Canella,2016,6.65,29,6.775,-0.1299999999999999
Roberto Firmino,2016,7.54,25,7.4662500000000005,-0.2699999999999996
Roberto Gagliardini,2016,7.27,23,7.013333333333333,-0.3099999999999996
Roberto Inglese,2016,6.64,25,6.680000000000001,0.35000000000000053
Roberto Pereyra,2016,6.62,26,6.75,0.2599999999999998
Roberto Rosales,2016,6.97,28,7.011666666666666,-0.23000000000000043
Roberto Soldado,2016,6.93,32,6.972857142857142,-0.6399999999999997
Roberto Soriano,2016,6.98,26,6.821666666666666,-0.13000000000000078
Roberto Torres,2016,6.72,28,6.77,-0.10000000000000053
Robin Buwalda,2016,6.57,22,6.57,0.0
Robin Gosens,2016,7.02,22,7.042,-0.019999999999999574
Robin Knoche,2016,6.92,25,6.998,-0.3899999999999997
Robin Pröpper,2016,6.66,23,6.783333333333334,0.1900000000000004
Robin Quaison,2016,6.62,23,6.5675,0.10000000000000053
Robin van der Meer,2016,6.99,22,6.99,0.0
Rochdi Achenteh,2016,6.47,29,6.7675,-0.23000000000000043
Rod Fanni,2016,6.97,35,6.97625,-0.25
Rodrigo Moreno,2016,6.77,26,6.837999999999999,0.13999999999999968
Rodrigo de Paul,2016,6.83,23,7.0200000000000005,0.54
Roger Bernardo,2016,6.57,31,6.78,-0.41999999999999993
Roland Sallai,2016,6.14,20,6.14,0.0
Rolando,2016,6.97,31,6.937500000000001,0.33000000000000007
Romain Amalfitano,2016,6.46,27,6.593333333333334,0.020000000000000462
Romain Brégerie,2016,6.83,30,6.67,0.3200000000000003
Romain Danzé,2016,6.78,30,6.782222222222222,-0.4299999999999997
Romain Genevois,2016,6.62,29,6.864999999999999,0.08000000000000007
Romain Hamouma,2016,6.94,30,6.903333333333332,-0.5200000000000005
Romain Philippoteaux,2016,6.45,29,6.523333333333333,-0.2999999999999998
Romain Thomas,2016,6.78,29,6.8125,-0.1900000000000004
Roman Bürki,2016,6.67,26,6.703999999999999,-0.46999999999999975
Romelu Lukaku,2016,7.5,24,7.1171428571428565,-0.11000000000000032
Ron Vlaar,2016,6.93,32,6.852857142857141,-0.22999999999999954
Ronael Pierre Gabriel,2016,7.12,19,6.8149999999999995,-0.6100000000000003
Ronny Rodelin,2016,7.09,27,7.016,-0.04999999999999982
Rony Lopes,2016,6.97,21,6.8775,0.29000000000000004
Roque Mesa,2016,6.6,28,6.56,-0.11999999999999922
Ross Barkley,2016,7.15,23,6.981999999999999,-0.34999999999999964
Roy Kortsmit,2016,6.95,24,6.875,-0.15000000000000036
Ruben Schaken,2016,6.51,35,6.713333333333334,-0.4900000000000002
Ruben Yttergård Jenssen,2016,6.84,29,6.74,-0.20000000000000018
Rubén Blanco,2016,6.91,21,6.640000000000001,-0.3799999999999999
Rubén Castro,2016,6.72,36,6.872,-0.3100000000000005
Rubén Pardo,2016,6.75,24,6.71,0.13999999999999968
Rubén Pérez,2016,6.82,28,6.918749999999999,-0.5999999999999996
Rune Jarstein,2016,6.65,32,6.6775,-0.07000000000000028
Ryad Boudebouz,2016,7.52,27,7.015555555555555,0.8099999999999996
Ryan Bertrand,2016,6.86,27,6.712857142857142,0.1299999999999999
Ryan Fraser,2016,6.71,23,6.833333333333333,0.3700000000000001
Ryan Koolwijk,2016,6.93,31,6.8725000000000005,-0.020000000000000462
Ryan Mason,2016,6.29,26,6.575,-0.5700000000000003
Ryan Sanusi,2016,6.96,25,6.885,-0.15000000000000036
Ryan Shawcross,2016,6.9,29,6.953333333333333,0.019999999999999574
Ryan Thomas,2016,6.74,22,6.894000000000001,0.5499999999999998
Rémy Cabella,2016,6.65,27,7.0825,0.1299999999999999
Rémy Riou,2016,6.43,29,6.67,-0.4300000000000006
Rémy Vercoutre,2016,6.42,37,6.659999999999999,-0.28000000000000025
Rúben Vezo,2016,6.45,23,6.7925,-0.04999999999999982
Sadio Diallo,2016,6.57,26,6.476666666666667,0.20000000000000018
Sadio Mané,2016,7.51,25,7.284000000000001,0.35999999999999943
Salomon Kalou,2016,6.85,31,6.89,0.20000000000000018
Salomón Rondón,2016,6.65,27,6.846666666666667,0.009999999999999787
Salvatore Sirigu,2016,6.36,30,6.826666666666666,0.6200000000000001
Sam Byram,2016,6.55,23,6.55,0.0
Sam Clucas,2016,6.67,26,6.6,-0.13999999999999968
Sam Hendriks,2016,6.46,22,6.46,0.0
Sam Larsson,2016,7.48,24,7.438,-0.08000000000000007
Sam Vokes,2016,6.84,27,6.734999999999999,-0.20999999999999996
Sami Khedira,2016,7.02,30,6.932499999999999,-0.16999999999999993
Samir,2016,7.23,22,6.98,-0.3000000000000007
Samir Handanovic,2016,6.75,32,6.857000000000001,-0.040000000000000036
Samir Memisevic,2016,6.98,23,7.033333333333334,0.15999999999999925
Samir Nasri,2016,6.92,30,7.108571428571428,0.020000000000000462
Samu Castillejo,2016,6.9,22,6.840000000000001,0.4900000000000002
Samuel Armenteros,2016,7.05,27,6.88,0.33000000000000007
Samuel Umtiti,2016,6.98,23,6.956250000000001,0.28999999999999915
Sander Duits,2016,6.93,33,6.923333333333333,-0.23000000000000043
Sander Fischer,2016,6.8,28,6.8575,-0.4400000000000004
Sandro Ramírez,2016,7.05,21,6.6899999999999995,-0.7199999999999998
Sandro Sirigu,2016,6.5,28,6.5,0.0
Sandro Wagner,2016,7.03,29,6.9575000000000005,0.8099999999999996
Sanjin Prcic,2016,6.71,23,6.772499999999999,0.33000000000000007
Santi Mina,2016,6.58,21,6.6000000000000005,0.33999999999999986
Santiago Arias,2016,7.37,25,7.223333333333334,-0.20999999999999996
Santiago García,2016,6.97,28,7.273333333333333,-0.3799999999999999
Santiago Gentiletti,2016,6.54,32,6.763333333333333,-0.2999999999999998
Saphir Taïder,2016,6.74,25,6.715999999999999,-0.2400000000000002
Saúl Ñíguez,2016,7.31,22,7.258,0.1299999999999999
Scott Arfield,2016,6.55,28,6.586666666666666,0.04999999999999982
Scott Dann,2016,6.75,30,6.906249999999999,-0.4499999999999993
Sead Kolasinac,2016,7.32,24,6.908333333333334,-0.17999999999999972
Seamus Coleman,2016,7.12,28,6.926666666666666,0.13999999999999968
Sean Klaiber,2016,7.02,22,7.023999999999999,-0.2999999999999998
Sebastian Langkamp,2016,7.06,29,6.9925,-0.6399999999999997
Sebastian Larsson,2016,6.46,32,6.852857142857142,-0.45999999999999996
Sebastian Prödl,2016,6.62,30,6.83875,-0.20000000000000018
Sebastian Rudy,2016,7.43,27,6.964444444444443,-0.6299999999999999
Sebastien Locigno,2016,6.45,21,6.45,0.0
Seko Fofana,2016,6.98,22,6.750000000000001,-0.08999999999999986
Senad Lulic,2016,7.32,31,7.0975,-0.25
Serge Aurier,2016,7.1,24,7.3342857142857145,0.3200000000000003
Serge Gnabry,2016,6.95,21,7.169999999999999,0.20000000000000018
Sergej Milinkovic-Savic,2016,7.3,22,7.1675,0.3200000000000003
Sergey Chernik,2016,6.64,28,6.64,0.0
Sergi Darder,2016,6.62,23,6.751666666666666,-0.14999999999999947
Sergi Enrich,2016,6.89,27,6.79,-0.040000000000000036
Sergi Gómez,2016,6.51,25,6.668000000000001,0.020000000000000462
Sergi Roberto,2016,7.01,25,7.015,-0.019999999999999574
Sergi Samper,2016,6.26,22,6.26,0.0
Sergio Agüero,2016,7.33,29,7.455,0.28000000000000025
Sergio Asenjo,2016,6.89,28,6.841666666666668,-0.09000000000000075
Sergio Busquets,2016,7.02,28,7.220000000000001,-0.1900000000000004
Sergio Escudero,2016,7.21,27,7.010000000000001,-0.5
Sergio León,2016,6.48,28,6.545,0.1299999999999999
Sergio Padt,2016,6.94,27,6.942,-0.23000000000000043
Sergio Pellissier,2016,6.47,38,6.5912500000000005,-0.46999999999999975
Sergio Ramos,2016,7.1,31,7.305,-0.7999999999999998
Sergio Rico,2016,6.82,23,6.709999999999999,-0.29000000000000004
Sergio Rochet,2016,6.6,24,6.744999999999999,-0.29000000000000004
